"id","created_by","created_date","is_active","last_updated_by","updated_date","application_number","application_status","approval_remarks","approved_date","payment_verification_status","process","remarks","submission_date","annual_report_master_detail_id","company_id","office_id","annualreportmasterdetail_id","amount_selection_remarks","discount","fine_amount","last_completed_annual_report_fiscal_year","revenue_amount","payment_status"
3858,639864,"2025-12-18 08:48:16.208",True,615489,"2025-12-23 11:36:22.739","82/83-140-101218583","APPROVED",NULL,"2025-12-23 11:10:30.856","PAYMENT_VERIFIED",NULL,"","2025-12-19 20:07:31.589",NULL,333611,17,NULL,"कुल जरिवाना रकम: रु ५०००००.०० चूक्ता पुँजीको ०.५ रु.( ३२२०००.०० ) % : रु २५००.०० विशेष दर्ता खारेजी (१३६क) अनुसार, तपाईले रु २५००.०० भुक्तानी गर्नुपर्नेछ।","319500","322000","{
  ""companyId"" : 333611,
  ""registrationDate"" : {
    ""englishDate"" : ""2018-01-21 00:00:00.0"",
    ""nepaliDate"" : ""2018-01-21 00:00:00.0""
  },
  ""applicationNumber"" : null,
  ""annualReportMasterDetailId"" : null,
  ""lastCompletedFiscalYear"" : ""73/74"",
  ""lastCompleted"" : null,
  ""entryType"" : ""REG_DATE"",
  ""oldLetterResponseDto"" : null
}","0","NOT_APPLICABLE"
999,63051,"2025-05-25 12:45:21.835",True,30,"2026-01-04 10:09:52.212","81/82-140-100786718","APPROVED",NULL,"2026-01-04 10:09:52.184",NULL,NULL,"","2025-07-02 20:23:27.671",NULL,18646,17,NULL,"कुल जरिवाना रकम: रुपैयाँ १०००००.०० 
 चूक्ता पुँजीको ०.५ Rs.( १६३०००.०० ) % : रुपैयाँ ५००.०० 
 विशेष दर्ता खारेजी (१३६क) अनुसार, तपाईले रुपैयाँ ५००.०० भुक्तानी गर्नुपर्नेछ।","162500","163000","{
  ""companyId"" : 81973,
  ""registrationDate"" : {
    ""englishDate"" : ""2010-02-02 00:00:00.0"",
    ""nepaliDate"" : ""2066-10-19""
  },
  ""applicationNumber"" : 979785,
  ""annualReportMasterDetailId"" : null,
  ""lastCompletedFiscalYear"" : ""75-76"",
  ""lastCompleted"" : null,
  ""entryType"" : ""CRO"",
  ""oldLetterResponseDto"" : null
}","0","NOT_APPLICABLE"
4130,267589,"2026-01-10 14:59:08.989",True,606699,"2026-01-20 11:37:48.005","82/83-140-101333403","APPROVED",NULL,"2026-01-14 13:49:19.932","PAYMENT_VERIFIED",NULL,"","2026-01-11 18:45:14.529",NULL,229915,17,NULL,"कुल जरिवाना रकम: रु ९००००००.०० चूक्ता पुँजीको ०.५ रु.( ११७५०००.०० ) % : रु ४५०००.०० विशेष दर्ता खारेजी (१३६क) अनुसार, तपाईले रु ४५०००.०० भुक्तानी गर्नुपर्नेछ।","1130000","1175000","{
  ""companyId"" : 229915,
  ""registrationDate"" : {
    ""englishDate"" : ""2015-04-16 00:00:00.0"",
    ""nepaliDate"" : ""2015-04-16 00:00:00.0""
  },
  ""applicationNumber"" : null,
  ""annualReportMasterDetailId"" : null,
  ""lastCompletedFiscalYear"" : ""70/71"",
  ""lastCompleted"" : null,
  ""entryType"" : ""REG_DATE"",
  ""oldLetterResponseDto"" : null
}","0","NOT_APPLICABLE"
2034,109478,"2025-07-15 08:11:16.918",True,30,"2026-01-05 12:11:02.222","81/82-140-100935496","APPROVED",NULL,"2026-01-05 12:11:02.189",NULL,NULL,"","2025-07-15 08:38:22.647",NULL,33137,17,NULL,"कुल जरिवाना रकम: रु ५००००००.०० चूक्ता पुँजीको ०.५ रु.( ७४२०००.०० ) % : रु २५०००.०० विशेष दर्ता खारेजी (१३६क) अनुसार, तपाईले रु २५०००.०० भुक्तानी गर्नुपर्नेछ।","717000","742000","{
  ""companyId"" : 33137,
  ""registrationDate"" : {
    ""englishDate"" : ""2016-11-23 00:00:00.0"",
    ""nepaliDate"" : ""2016-11-23 00:00:00.0""
  },
  ""applicationNumber"" : null,
  ""annualReportMasterDetailId"" : null,
  ""lastCompletedFiscalYear"" : ""72/73"",
  ""lastCompleted"" : null,
  ""entryType"" : ""REG_DATE"",
  ""oldLetterResponseDto"" : null
}","0","NOT_APPLICABLE"
2036,102034,"2025-07-15 08:59:00.922",True,4009,"2025-12-09 11:11:59.776","81/82-140-100935891","APPROVED",NULL,"2025-12-09 11:11:59.676",NULL,NULL,"","2025-12-03 07:48:09.991",NULL,27147,17,NULL,"कुल जरिवाना रकम: रु २७०००००.०० चूक्ता पुँजीको ०.५ रु.( ७४२०००.०० ) % : रु १३५००.०० विशेष दर्ता खारेजी (१३६क) अनुसार, तपाईले रु १३५००.०० भुक्तानी गर्नुपर्नेछ।","728500","742000","{
  ""companyId"" : 27147,
  ""registrationDate"" : {
    ""englishDate"" : ""2016-07-20 00:00:00.0"",
    ""nepaliDate"" : ""2016-07-20 00:00:00.0""
  },
  ""applicationNumber"" : null,
  ""annualReportMasterDetailId"" : null,
  ""lastCompletedFiscalYear"" : ""72/73"",
  ""lastCompleted"" : null,
  ""entryType"" : ""REG_DATE"",
  ""oldLetterResponseDto"" : null
}","0","NOT_APPLICABLE"
1838,117166,"2025-07-07 21:01:04.726",True,606699,"2025-10-15 12:02:15.306","81/82-140-100885749","APPROVED",NULL,"2025-10-15 10:58:44.228","PAYMENT_VERIFIED",NULL,"","2025-07-08 21:15:49.698",NULL,40274,17,NULL,"कुल जरिवाना रकम: रु २००००००.०० चूक्ता पुँजीको ०.५ रु.( ३९६०००.०० ) % : रु १००००.०० विशेष दर्ता खारेजी (१३६क) अनुसार, तपाईले रु १००००.०० भुक्तानी गर्नुपर्नेछ।","386000","396000","{
  ""companyId"" : 40274,
  ""registrationDate"" : {
    ""englishDate"" : ""2017-02-01 00:00:00.0"",
    ""nepaliDate"" : ""2017-02-01 00:00:00.0""
  },
  ""applicationNumber"" : null,
  ""annualReportMasterDetailId"" : null,
  ""lastCompletedFiscalYear"" : ""72/73"",
  ""lastCompleted"" : null,
  ""entryType"" : ""REG_DATE"",
  ""oldLetterResponseDto"" : null
}","0","NOT_APPLICABLE"
1711,186954,"2025-07-01 18:13:58.772",True,30,"2025-10-12 15:54:38.542","81/82-140-100866455","APPROVED",NULL,"2025-10-12 15:54:38.481",NULL,NULL,"","2025-10-12 12:55:51.113",NULL,118406,17,NULL,"कुल जरिवाना रकम: रु २००००००.०० चूक्ता पुँजीको ०.५ रु.( २२४०००.०० ) % : रु १००००.०० विशेष दर्ता खारेजी (१३६क) अनुसार, तपाईले रु १००००.०० भुक्तानी गर्नुपर्नेछ।","214000","224000","{
  ""companyId"" : 118406,
  ""registrationDate"" : {
    ""englishDate"" : ""2018-10-30 00:00:00.0"",
    ""nepaliDate"" : ""2018-10-30 00:00:00.0""
  },
  ""applicationNumber"" : null,
  ""annualReportMasterDetailId"" : null,
  ""lastCompletedFiscalYear"" : ""74/75"",
  ""lastCompleted"" : null,
  ""entryType"" : ""REG_DATE"",
  ""oldLetterResponseDto"" : null
}","0","NOT_APPLICABLE"
790,199085,"2025-05-14 12:45:00.744",True,609067,"2025-10-13 15:57:47.023","81/82-140-100766569","APPROVED",NULL,"2025-10-12 13:01:12.271","PAYMENT_VERIFIED",NULL,"","2025-10-10 12:39:31.953",NULL,190336,17,NULL,"कुल जरिवाना रकम: रु ९००००००.०० चूक्ता पुँजीको ०.५ रु.( ११२०००.०० ) % : रु ४५०००.०० विशेष दर्ता खारेजी (१३६क) अनुसार, तपाईले रु ४५०००.०० भुक्तानी गर्नुपर्नेछ।","67000","112000","{
  ""companyId"" : 190336,
  ""registrationDate"" : {
    ""englishDate"" : ""2021-08-12 00:00:00.0"",
    ""nepaliDate"" : ""2021-08-12 00:00:00.0""
  },
  ""applicationNumber"" : null,
  ""annualReportMasterDetailId"" : null,
  ""lastCompletedFiscalYear"" : ""77/78"",
  ""lastCompleted"" : null,
  ""entryType"" : ""REG_DATE"",
  ""oldLetterResponseDto"" : null
}","0","PENDING"
717,567395,"2025-05-11 14:32:00.713",True,597584,"2025-11-27 12:18:11.144","81/82-140-100762297","APPROVED",NULL,"2025-10-08 16:31:32.027","PAYMENT_VERIFIED",NULL,"","2025-07-10 10:41:24.706",NULL,302827,17,NULL,"कुल जरिवाना रकम: रु १००००००.०० चूक्ता पुँजीको ०.५ रु.( ९९३८००.०० ) % : रु ५०००.०० विशेष दर्ता खारेजी (१३६क) अनुसार, तपाईले रु ५०००.०० भुक्तानी गर्नुपर्नेछ।","988800","993800","{
  ""companyId"" : 302827,
  ""registrationDate"" : {
    ""englishDate"" : ""2012-01-01 00:00:00.0"",
    ""nepaliDate"" : ""2012-01-01 00:00:00.0""
  },
  ""applicationNumber"" : null,
  ""annualReportMasterDetailId"" : null,
  ""lastCompletedFiscalYear"" : ""67/68"",
  ""lastCompleted"" : null,
  ""entryType"" : ""REG_DATE"",
  ""oldLetterResponseDto"" : null
}","0","PENDING"
1888,68200,"2025-07-09 16:48:58.329",True,609067,"2026-01-12 14:31:01.156","81/82-140-100896328","APPROVED",NULL,"2026-01-12 13:17:15.648","PAYMENT_VERIFIED",NULL,"","2026-01-08 21:51:37.186",NULL,21383,17,NULL,"कुल जरिवाना रकम: रु ५०००००.०० चूक्ता पुँजीको ०.५ रु.( ११६४०००.०० ) % : रु २५००.०० विशेष दर्ता खारेजी (१३६क) अनुसार, तपाईले रु २५००.०० भुक्तानी गर्नुपर्नेछ।","1161500","1164000","{
  ""companyId"" : 21383,
  ""registrationDate"" : {
    ""englishDate"" : ""2010-12-22 00:00:00.0"",
    ""nepaliDate"" : ""2010-12-22 00:00:00.0""
  },
  ""applicationNumber"" : null,
  ""annualReportMasterDetailId"" : null,
  ""lastCompletedFiscalYear"" : ""66/67"",
  ""lastCompleted"" : null,
  ""entryType"" : ""REG_DATE"",
  ""oldLetterResponseDto"" : null
}","0","NOT_APPLICABLE"
426,179036,"2025-04-22 15:14:19.44",True,569304,"2025-06-10 11:00:59.676","81/82-140-100733461","APPROVED",NULL,NULL,"PAYMENT_VERIFIED",NULL,"","2025-04-22 15:44:04.427",NULL,111890,17,NULL,"कुल जरिवाना रकम: ६३००.०० 
 चूक्ता पुँजीको ०.५% : २५००.०० 
 विशेष दर्ता खारेजी (१३६क) अनुसार, तपाईले २५००.०० भुक्तानी गर्नुपर्नेछ।","3800","6300","{
  ""companyId"" : 262184,
  ""registrationDate"" : {
    ""englishDate"" : ""2019-09-24 00:00:00.0"",
    ""nepaliDate"" : ""2076-06-07""
  },
  ""applicationNumber"" : 2011031,
  ""annualReportMasterDetailId"" : null,
  ""lastCompletedFiscalYear"" : ""79-80"",
  ""lastCompleted"" : null,
  ""entryType"" : ""CRO"",
  ""oldLetterResponseDto"" : {
    ""id"" : 636962,
    ""subject"" : ""कम्पनी अद्यावधिक र शेयर लगत सम्बन्धमा ।"",
    ""content"" : ""त्यस कम्पनीले कम्पनी ऐन, २०६३ बमोजिम पेश गर्नुपर्ने आ.व. २०७९/०८० सम्मका विवरणहरु पेश गरेको हुनाले सो आ.व. सम्म कम्पनी अद्यावधिक रहेको व्यहोरा मिति २०८०/११/२४ को निर्णयानुसार जानकारी गराइन्छ । \r\nत्यस कम्पनीको मिति २०८०/११/०९ को संचालक समितिको बैठकको निर्णयानुसार कम्पनी ऐन, २०६३ को दफा ३१ बमोजिम यस कार्यालयमा पेश गरेको कम्पनी ऐन, २०६३ को दफा ४६ बमोजिम तयार शेयरधनी दर्ता किताव प्राप्त भएकोले सो बमोजिम भए गरेका काम कारबाहीको उत्तरदायित्व, जवाफदेही र जिम्मेवारी अन्यथा प्रमाणित हुन आएमा समेत कम्पनी र कम्पनीका सञ्चालक एवं पदाधिकारीहरुको रहने गरी सो शेयरधनी दर्ता कितावको १ प्रति यसैसाथ संलग्न राखी पठाइएको व्यहोरा मिति २०८०/११/२४ को निर्णयानुसार जानकारी गराइन्छ ।\r\n"",
    ""fiscalYear"" : ""80/81"",
    ""letterIssuedDate"" : ""२०८०-११-३०""
  }
}","0","PENDING"
